num_people_enrolled,total_class_size,class_number,term,professor
32,68,CS-537,18 Spring,C. ECKBERG
2,2,CS-537,18 Spring,C. ECKBERG
1,31,CS-559,18 Spring,M. TAROKH
2,7,CS-559,18 Spring,M. TAROKH
3,55Waitlisted:3,CS-560,18 Spring,J. CARROLL
0,4,CS-560,18 Spring,J. CARROLL
6,32,CS-562,18 Spring,J. CARROLL
0,8,CS-562,18 Spring,J. CARROLL
-4,65,CS-570,18 Spring,J. CARROLL
0,5,CS-570,18 Spring,J. CARROLL
-4,55,CS-583,18 Spring,S. PRICE
0,3,CS-583,18 Spring,S. PRICE
-4,63,CS-583,18 Spring,S. PRICE
0,44Waitlisted:5,CS-596,18 Spring,W. WANG
3,41Waitlisted:8,CS-596,18 Spring,X. LIU
29,29,CS-596,18 Spring,
0,6,CS-596,18 Spring,W. WANG
0,8,CS-596,18 Spring,X. LIU
9,9,CS-596,18 Spring,
1,60Waitlisted:2,CS-596,18 Spring,Y. XU
-4,10,CS-609,18 Spring,R. EDWARDS
0,5,CS-609,18 Spring,R. EDWARDS
41,59,CS-620,18 Spring,C. ECKBERG
1,1,CS-620,18 Spring,C. ECKBERG
12,41,CS-635,18 Spring,R. WHITNEY
2,18,CS-635,18 Spring,R. WHITNEY
14,36,CS-660,18 Spring,M. TAROKH
0,4,CS-660,18 Spring,M. TAROKH
47,51,CS-664,18 Spring,C. ECKBERG
0,1,CS-664,18 Spring,C. ECKBERG
16,36,CS-682,18 Spring,M. ROCH
1,4,CS-682,18 Spring,M. ROCH
-7,30Waitlisted:5,CS-696,18 Spring,X. LIU
-1,10,CS-696,18 Spring,X. LIU
10,10,CS-790,18 Spring,S. REN
15,65,CS-107,19 Fall,P. KRAFT
12,100,CS-107,19 Fall,I. BAJIC
10,65,CS-107,19 Fall,P. KRAFT
-7,60,CS-108,19 Fall,J. GAPPY
-12,50,CS-108,19 Fall,I. BAJIC
3,60,CS-108,19 Fall,J. GAPPY
3,60,CS-108,19 Fall,I. BAJIC
23,150,CS-237,19 Fall,L. RIGGINS
4,80,CS-310,19 Fall,P. KRAFT
-8,70,CS-310,19 Fall,R. EDWARDS
1,75Waitlisted:5,CS-320,19 Fall,S. HEALEY
1,75,CS-320,19 Fall,S. HEALEY
0,65,CS-370,19 Fall,T. XIE
5,65Waitlisted:1,CS-370,19 Fall,T. XIE
0,50Waitlisted:9,CS-440,19 Fall,S. HEALEY
0,60,CS-440,19 Fall,H. NGUYEN
-1,20,CS-490,19 Fall,S. PRICE
0,20,CS-490,19 Fall,S. PRICE
0,18,CS-490,19 Fall,G. LEONARD
3,18Waitlisted:2,CS-490,19 Fall,G. LEONARD
-1,20,CS-490,19 Fall,S. PRICE
-2,40,CS-496,19 Fall,S. HEALEY
10,10,CS-497,19 Fall,S. REN
28,90Waitlisted:1,CS-514,19 Fall,C. ECKBERG
32,60,CS-520,19 Fall,C. ECKBERG
-2,71Waitlisted:4,CS-530,19 Fall,G. LEONARD
0,4,CS-530,19 Fall,G. LEONARD
29,65Waitlisted:2,CS-558,19 Fall,R. Madachy
3,52Waitlisted:16,CS-560,19 Fall,Y. XU
0,65Waitlisted:3,CS-560,19 Fall,M. TAROKH
0,13,CS-560,19 Fall,Y. XU
9,58Waitlisted:6,CS-570,19 Fall,M. ROCH
1,16,CS-570,19 Fall,M. ROCH
-4,166,CS-574,19 Fall,P. BARTOLI
3,57Waitlisted:2,CS-576,19 Fall,W. WANG
2,12,CS-576,19 Fall,W. WANG
1,25Waitlisted:2,CS-581,19 Fall,J. GAWRON
-5,35,CS-582,19 Fall,C. KONOPKA
-2,45Waitlisted:10,CS-583,19 Fall,S. PRICE
-5,40,CS-596,19 Fall,S. PRICE
15,20,CS-600,19 Fall,F. VALAFAR
17,20,CS-605,19 Fall,Y. HONG
63,80,CS-615,19 Fall,C. ECKBERG
0,40,CS-653,19 Fall,X. LIU
-1,40,CS-696,19 Fall,K. Levi
10,40,CS-696,19 Fall,X. LIU
15,60,CS-696,19 Fall,R. WHITNEY
10,10,CS-790,19 Fall,S. REN
7,36,CS-100,19 Spring,L. BECK
13,72,CS-107,19 Spring,S. PATHAPATI
3,90,CS-107,19 Spring,S. HEALEY
1,90,CS-107,19 Spring,P. KRAFT
0,80Waitlisted:4,CS-107,19 Spring,P. KRAFT
6,65,CS-107,19 Spring,R. PATIL
17,60Waitlisted:1,CS-108,19 Spring,M. SANGHAVI
30,60,CS-108,19 Spring,W. Ritchie
7,60,CS-108,19 Spring,P. KRAFT
5,70,CS-237,19 Spring,B. Arab
9,80,CS-237,19 Spring,B. Arab
2,60,CS-237,19 Spring,B. Arab
3,90,CS-301,19 Spring,S. WARNER
5,80,CS-310,19 Spring,S. HEALEY
7,80,CS-310,19 Spring,S. HEALEY
19,60,CS-310,19 Spring,M. MURALIDHARAN
-6,80,CS-320,19 Spring,P. KRAFT
8,70,CS-320,19 Spring,C. GUO
9,80Waitlisted:1,CS-370,19 Spring,B. Arab
-6,54Waitlisted:2,CS-370,19 Spring,C. SONG
3,80,CS-440,19 Spring,S. HEALEY
1,52Waitlisted:5,CS-440,19 Spring,S. HEALEY
0,18,CS-490,19 Spring,S. PRICE
0,18,CS-490,19 Spring,S. PRICE
0,15,CS-490,19 Spring,G. LEONARD
0,16,CS-490,19 Spring,G. LEONARD
5,10,CS-496,19 Spring,J. LANE
0,0,CS-497,19 Spring,S. REN
11,51,CS-503,19 Spring,N. ALIPANAH
1,9,CS-503,19 Spring,N. ALIPANAH
0,65Waitlisted:8,CS-530,19 Spring,W. WANG
5,75,CS-530,19 Spring,B. Arab
16,38,CS-530,19 Spring,S. JAWAD
14,55,CS-532,19 Spring,G. LEONARD
3,10,CS-532,19 Spring,G. LEONARD
33,50Waitlisted:1,CS-537,19 Spring,C. ECKBERG
12,15,CS-537,19 Spring,C. ECKBERG
5,32,CS-556,19 Spring,M. TAROKH
3,8,CS-556,19 Spring,M. TAROKH
0,33Waitlisted:4,CS-559,19 Spring,M. TAROKH
1,9,CS-559,19 Spring,M. TAROKH
2,56,CS-560,19 Spring,J. CARROLL
1,4,CS-560,19 Spring,J. CARROLL
3,60,CS-560,19 Spring,H. VU
13,36Waitlisted:1,CS-562,19 Spring,J. CARROLL
1,4,CS-562,19 Spring,J. CARROLL
-2,66,CS-570,19 Spring,J. CARROLL
0,4,CS-570,19 Spring,J. CARROLL
-4,55,CS-583,19 Spring,S. PRICE
3,5,CS-583,19 Spring,S. PRICE
-6,63Waitlisted:3,CS-583,19 Spring,S. PRICE
0,62Waitlisted:5,CS-596,19 Spring,W. WANG
1,48Waitlisted:6,CS-596,19 Spring,X. LIU
1,3,CS-596,19 Spring,W. WANG
1,12,CS-596,19 Spring,X. LIU
-6,76,CS-596,19 Spring,Y. XU
43,44,CS-620,19 Spring,C. ECKBERG
7,16Waitlisted:1,CS-620,19 Spring,C. ECKBERG
-3,35,CS-635,19 Spring,R. WHITNEY
7,25,CS-635,19 Spring,R. WHITNEY
1,25,CS-660,19 Spring,H. VU
3,15,CS-660,19 Spring,H. VU
39,43,CS-664,19 Spring,C. ECKBERG
8,9,CS-664,19 Spring,C. ECKBERG
0,41,CS-696,19 Spring,X. LIU
2,19,CS-696,19 Spring,X. LIU
10,10,CS-790,19 Spring,S. REN
